state,district,pathogen,antibiotic,quarter,target_resistance,target_high_risk
Kerala,Kochi,Acinetobacter baumannii,Piperacillin-Tazobactam,2022-06-30,76.7,1
Kerala,Kochi,Acinetobacter baumannii,Piperacillin-Tazobactam,2022-09-30,75.1,1
Kerala,Kochi,Acinetobacter baumannii,Piperacillin-Tazobactam,2022-12-31,75.4,1
Kerala,Kochi,Acinetobacter baumannii,Piperacillin-Tazobactam,2023-03-31,73.9,1
Kerala,Kochi,Acinetobacter baumannii,Piperacillin-Tazobactam,2023-06-30,79.2,1
Kerala,Kochi,Acinetobacter baumannii,Piperacillin-Tazobactam,2023-09-30,75.6,1
Kerala,Kochi,Escherichia coli,Amikacin,2021-03-31,17.5,0
Kerala,Kochi,Escherichia coli,Amikacin,2021-06-30,18.3,0
Kerala,Kochi,Escherichia coli,Amikacin,2021-09-30,17.6,0
Kerala,Kochi,Escherichia coli,Amikacin,2021-12-31,18.4,0
Kerala,Kochi,Escherichia coli,Amikacin,2022-03-31,18.1,0
Kerala,Kochi,Escherichia coli,Amikacin,2022-06-30,19.0,0
Kerala,Kochi,Escherichia coli,Amikacin,2022-09-30,18.0,0
Kerala,Kochi,Escherichia coli,Amikacin,2022-12-31,19.3,0
Kerala,Kochi,Escherichia coli,Amikacin,2023-03-31,19.2,0
Kerala,Kochi,Escherichia coli,Amikacin,2023-06-30,19.7,0
Kerala,Kochi,Escherichia coli,Amikacin,2023-09-30,19.5,0
Kerala,Kochi,Escherichia coli,Cefoperazone-Sulbactam,2021-03-31,30.1,0
Kerala,Kochi,Escherichia coli,Cefoperazone-Sulbactam,2021-06-30,29.4,0
Kerala,Kochi,Escherichia coli,Cefoperazone-Sulbactam,2021-09-30,28.9,0
Kerala,Kochi,Escherichia coli,Cefoperazone-Sulbactam,2021-12-31,30.3,0
Kerala,Kochi,Escherichia coli,Cefoperazone-Sulbactam,2022-03-31,30.7,0
Kerala,Kochi,Escherichia coli,Cefoperazone-Sulbactam,2022-06-30,31.5,0
Kerala,Kochi,Escherichia coli,Cefoperazone-Sulbactam,2022-09-30,30.0,0
Kerala,Kochi,Escherichia coli,Cefoperazone-Sulbactam,2022-12-31,31.5,0
Kerala,Kochi,Escherichia coli,Cefoperazone-Sulbactam,2023-03-31,30.9,0
Kerala,Kochi,Escherichia coli,Cefoperazone-Sulbactam,2023-06-30,31.9,0
Kerala,Kochi,Escherichia coli,Cefoperazone-Sulbactam,2023-09-30,31.7,0
Kerala,Kochi,Escherichia coli,Ceftriaxone,2021-03-31,57.1,0
Kerala,Kochi,Escherichia coli,Ceftriaxone,2021-06-30,58.8,0
Kerala,Kochi,Escherichia coli,Ceftriaxone,2021-09-30,54.9,0
Kerala,Kochi,Escherichia coli,Ceftriaxone,2021-12-31,57.1,0
Kerala,Kochi,Escherichia coli,Ceftriaxone,2022-03-31,58.3,0
Kerala,Kochi,Escherichia coli,Ceftriaxone,2022-06-30,59.6,0
Kerala,Kochi,Escherichia coli,Ceftriaxone,2022-09-30,58.7,0
Kerala,Kochi,Escherichia coli,Ceftriaxone,2022-12-31,61.5,0
Kerala,Kochi,Escherichia coli,Ceftriaxone,2023-03-31,61.1,0
Kerala,Kochi,Escherichia coli,Ceftriaxone,2023-06-30,64.3,0
Kerala,Kochi,Escherichia coli,Ceftriaxone,2023-09-30,61.5,0
Kerala,Kochi,Escherichia coli,Ciprofloxacin,2021-03-31,61.4,0
Kerala,Kochi,Escherichia coli,Ciprofloxacin,2021-06-30,62.0,0
Kerala,Kochi,Escherichia coli,Ciprofloxacin,2021-09-30,60.1,0
Kerala,Kochi,Escherichia coli,Ciprofloxacin,2021-12-31,62.4,0
Kerala,Kochi,Escherichia coli,Ciprofloxacin,2022-03-31,62.4,0
Kerala,Kochi,Escherichia coli,Ciprofloxacin,2022-06-30,63.5,0
Kerala,Kochi,Escherichia coli,Ciprofloxacin,2022-09-30,61.7,0
Kerala,Kochi,Escherichia coli,Ciprofloxacin,2022-12-31,63.6,0
Kerala,Kochi,Escherichia coli,Ciprofloxacin,2023-03-31,67.2,0
Kerala,Kochi,Escherichia coli,Ciprofloxacin,2023-06-30,65.9,0
Kerala,Kochi,Escherichia coli,Ciprofloxacin,2023-09-30,66.6,0
Kerala,Kochi,Escherichia coli,Colistin,2021-03-31,1.0,0
Kerala,Kochi,Escherichia coli,Colistin,2021-06-30,1.1,0
Kerala,Kochi,Escherichia coli,Colistin,2021-09-30,1.0,0
Kerala,Kochi,Escherichia coli,Colistin,2021-12-31,1.1,0
Kerala,Kochi,Escherichia coli,Colistin,2022-03-31,1.1,0
Kerala,Kochi,Escherichia coli,Colistin,2022-06-30,1.1,0
Kerala,Kochi,Escherichia coli,Colistin,2022-09-30,1.1,0
Kerala,Kochi,Escherichia coli,Colistin,2022-12-31,1.1,0
Kerala,Kochi,Escherichia coli,Colistin,2023-03-31,1.1,0
Kerala,Kochi,Escherichia coli,Colistin,2023-06-30,1.1,0
Kerala,Kochi,Escherichia coli,Colistin,2023-09-30,1.1,0
Kerala,Kochi,Escherichia coli,Gentamicin,2021-03-31,39.0,0
Kerala,Kochi,Escherichia coli,Gentamicin,2021-06-30,40.6,0
Kerala,Kochi,Escherichia coli,Gentamicin,2021-09-30,40.9,0
Kerala,Kochi,Escherichia coli,Gentamicin,2021-12-31,41.4,0
Kerala,Kochi,Escherichia coli,Gentamicin,2022-03-31,41.3,0
Kerala,Kochi,Escherichia coli,Gentamicin,2022-06-30,44.0,0
Kerala,Kochi,Escherichia coli,Gentamicin,2022-09-30,42.0,0
Kerala,Kochi,Escherichia coli,Gentamicin,2022-12-31,43.1,0
Kerala,Kochi,Escherichia coli,Gentamicin,2023-03-31,43.5,0
Kerala,Kochi,Escherichia coli,Gentamicin,2023-06-30,43.6,0
Kerala,Kochi,Escherichia coli,Gentamicin,2023-09-30,42.2,0
Kerala,Kochi,Escherichia coli,Imipenem,2021-03-31,7.6,0
Kerala,Kochi,Escherichia coli,Imipenem,2021-06-30,7.6,0
Kerala,Kochi,Escherichia coli,Imipenem,2021-09-30,7.6,0
Kerala,Kochi,Escherichia coli,Imipenem,2021-12-31,7.6,0
Kerala,Kochi,Escherichia coli,Imipenem,2022-03-31,7.6,0
Kerala,Kochi,Escherichia coli,Imipenem,2022-06-30,7.9,0
Kerala,Kochi,Escherichia coli,Imipenem,2022-09-30,7.6,0
Kerala,Kochi,Escherichia coli,Imipenem,2022-12-31,7.9,0
Kerala,Kochi,Escherichia coli,Imipenem,2023-03-31,8.1,0
Kerala,Kochi,Escherichia coli,Imipenem,2023-06-30,8.4,0
Kerala,Kochi,Escherichia coli,Imipenem,2023-09-30,8.3,0
Kerala,Kochi,Escherichia coli,Piperacillin-Tazobactam,2021-03-31,26.9,0
Kerala,Kochi,Escherichia coli,Piperacillin-Tazobactam,2021-06-30,27.4,0
Kerala,Kochi,Escherichia coli,Piperacillin-Tazobactam,2021-09-30,27.1,0
Kerala,Kochi,Escherichia coli,Piperacillin-Tazobactam,2021-12-31,26.8,0
Kerala,Kochi,Escherichia coli,Piperacillin-Tazobactam,2022-03-31,26.9,0
Kerala,Kochi,Escherichia coli,Piperacillin-Tazobactam,2022-06-30,28.3,0
Kerala,Kochi,Escherichia coli,Piperacillin-Tazobactam,2022-09-30,27.6,0
Kerala,Kochi,Escherichia coli,Piperacillin-Tazobactam,2022-12-31,28.1,0
Kerala,Kochi,Escherichia coli,Piperacillin-Tazobactam,2023-03-31,28.2,0
Kerala,Kochi,Escherichia coli,Piperacillin-Tazobactam,2023-06-30,28.5,0
Kerala,Kochi,Escherichia coli,Piperacillin-Tazobactam,2023-09-30,29.3,0
Kerala,Kochi,Klebsiella pneumoniae,Amikacin,2021-03-31,35.6,0
Kerala,Kochi,Klebsiella pneumoniae,Amikacin,2021-06-30,37.0,0
Kerala,Kochi,Klebsiella pneumoniae,Amikacin,2021-09-30,34.1,0
Kerala,Kochi,Klebsiella pneumoniae,Amikacin,2021-12-31,36.5,0
Kerala,Kochi,Klebsiella pneumoniae,Amikacin,2022-03-31,35.6,0
Kerala,Kochi,Klebsiella pneumoniae,Amikacin,2022-06-30,37.8,0
Kerala,Kochi,Klebsiella pneumoniae,Amikacin,2022-09-30,37.3,0
Kerala,Kochi,Klebsiella pneumoniae,Amikacin,2022-12-31,38.6,0
Kerala,Kochi,Klebsiella pneumoniae,Amikacin,2023-03-31,37.7,0
Kerala,Kochi,Klebsiella pneumoniae,Amikacin,2023-06-30,38.3,0
Kerala,Kochi,Klebsiella pneumoniae,Amikacin,2023-09-30,37.0,0
Kerala,Kochi,Klebsiella pneumoniae,Cefoperazone-Sulbactam,2021-03-31,49.3,0
Kerala,Kochi,Klebsiella pneumoniae,Cefoperazone-Sulbactam,2021-06-30,50.3,0
Kerala,Kochi,Klebsiella pneumoniae,Cefoperazone-Sulbactam,2021-09-30,48.5,0
Kerala,Kochi,Klebsiella pneumoniae,Cefoperazone-Sulbactam,2021-12-31,50.3,0
Kerala,Kochi,Klebsiella pneumoniae,Cefoperazone-Sulbactam,2022-03-31,50.7,0
Kerala,Kochi,Klebsiella pneumoniae,Cefoperazone-Sulbactam,2022-06-30,51.6,0
Kerala,Kochi,Klebsiella pneumoniae,Cefoperazone-Sulbactam,2022-09-30,51.5,0
Kerala,Kochi,Klebsiella pneumoniae,Cefoperazone-Sulbactam,2022-12-31,54.5,0
Kerala,Kochi,Klebsiella pneumoniae,Cefoperazone-Sulbactam,2023-03-31,53.2,0
Kerala,Kochi,Klebsiella pneumoniae,Cefoperazone-Sulbactam,2023-06-30,53.8,0
Kerala,Kochi,Klebsiella pneumoniae,Cefoperazone-Sulbactam,2023-09-30,54.2,0
Kerala,Kochi,Klebsiella pneumoniae,Ceftriaxone,2021-03-31,71.4,1
Kerala,Kochi,Klebsiella pneumoniae,Ceftriaxone,2021-06-30,75.2,1
Kerala,Kochi,Klebsiella pneumoniae,Ceftriaxone,2021-09-30,75.6,1
Kerala,Kochi,Klebsiella pneumoniae,Ceftriaxone,2021-12-31,75.3,1
Kerala,Kochi,Klebsiella pneumoniae,Ceftriaxone,2022-03-31,76.0,1
Kerala,Kochi,Klebsiella pneumoniae,Ceftriaxone,2022-06-30,76.5,1
Kerala,Kochi,Klebsiella pneumoniae,Ceftriaxone,2022-09-30,74.7,1
Kerala,Kochi,Klebsiella pneumoniae,Ceftriaxone,2022-12-31,77.7,1
Kerala,Kochi,Klebsiella pneumoniae,Ceftriaxone,2023-03-31,80.8,1
Kerala,Kochi,Klebsiella pneumoniae,Ceftriaxone,2023-06-30,79.9,1
Kerala,Kochi,Klebsiella pneumoniae,Ceftriaxone,2023-09-30,81.6,1
Kerala,Kochi,Klebsiella pneumoniae,Ciprofloxacin,2021-03-31,61.2,0
Kerala,Kochi,Klebsiella pneumoniae,Ciprofloxacin,2021-06-30,63.1,0
Kerala,Kochi,Klebsiella pneumoniae,Ciprofloxacin,2021-09-30,61.3,0
Kerala,Kochi,Klebsiella pneumoniae,Ciprofloxacin,2021-12-31,64.6,0
Kerala,Kochi,Klebsiella pneumoniae,Ciprofloxacin,2022-03-31,66.2,0
Kerala,Kochi,Klebsiella pneumoniae,Ciprofloxacin,2022-06-30,66.5,0
Kerala,Kochi,Klebsiella pneumoniae,Ciprofloxacin,2022-09-30,64.6,0
Kerala,Kochi,Klebsiella pneumoniae,Ciprofloxacin,2022-12-31,68.9,0
Kerala,Kochi,Klebsiella pneumoniae,Ciprofloxacin,2023-03-31,69.5,0
Kerala,Kochi,Klebsiella pneumoniae,Ciprofloxacin,2023-06-30,71.4,1
Kerala,Kochi,Klebsiella pneumoniae,Ciprofloxacin,2023-09-30,68.0,0
Kerala,Kochi,Klebsiella pneumoniae,Colistin,2021-03-31,2.7,0
Kerala,Kochi,Klebsiella pneumoniae,Colistin,2021-06-30,2.7,0
Kerala,Kochi,Klebsiella pneumoniae,Colistin,2021-09-30,2.6,0
Kerala,Kochi,Klebsiella pneumoniae,Colistin,2021-12-31,2.8,0
Kerala,Kochi,Klebsiella pneumoniae,Colistin,2022-03-31,2.8,0
Kerala,Kochi,Klebsiella pneumoniae,Colistin,2022-06-30,2.8,0
Kerala,Kochi,Klebsiella pneumoniae,Colistin,2022-09-30,2.8,0
Kerala,Kochi,Klebsiella pneumoniae,Colistin,2022-12-31,2.9,0
Kerala,Kochi,Klebsiella pneumoniae,Colistin,2023-03-31,2.9,0
Kerala,Kochi,Klebsiella pneumoniae,Colistin,2023-06-30,2.9,0
Kerala,Kochi,Klebsiella pneumoniae,Colistin,2023-09-30,2.9,0
Kerala,Kochi,Klebsiella pneumoniae,Gentamicin,2021-03-31,60.6,0
Kerala,Kochi,Klebsiella pneumoniae,Gentamicin,2021-06-30,62.1,0
Kerala,Kochi,Klebsiella pneumoniae,Gentamicin,2021-09-30,60.1,0
Kerala,Kochi,Klebsiella pneumoniae,Gentamicin,2021-12-31,61.3,0
Kerala,Kochi,Klebsiella pneumoniae,Gentamicin,2022-03-31,61.5,0
Kerala,Kochi,Klebsiella pneumoniae,Gentamicin,2022-06-30,64.4,0
Kerala,Kochi,Klebsiella pneumoniae,Gentamicin,2022-09-30,60.3,0
Kerala,Kochi,Klebsiella pneumoniae,Gentamicin,2022-12-31,62.2,0
Kerala,Kochi,Klebsiella pneumoniae,Gentamicin,2023-03-31,65.5,0
Kerala,Kochi,Klebsiella pneumoniae,Gentamicin,2023-06-30,67.5,0
Kerala,Kochi,Klebsiella pneumoniae,Gentamicin,2023-09-30,64.5,0
Kerala,Kochi,Klebsiella pneumoniae,Imipenem,2021-03-31,22.8,0
Kerala,Kochi,Klebsiella pneumoniae,Imipenem,2021-06-30,24.0,0
Kerala,Kochi,Klebsiella pneumoniae,Imipenem,2021-09-30,23.1,0
Kerala,Kochi,Klebsiella pneumoniae,Imipenem,2021-12-31,24.0,0
Kerala,Kochi,Klebsiella pneumoniae,Imipenem,2022-03-31,24.6,0
Kerala,Kochi,Klebsiella pneumoniae,Imipenem,2022-06-30,25.7,0
Kerala,Kochi,Klebsiella pneumoniae,Imipenem,2022-09-30,25.1,0
Kerala,Kochi,Klebsiella pneumoniae,Imipenem,2022-12-31,25.9,0
Kerala,Kochi,Klebsiella pneumoniae,Imipenem,2023-03-31,25.4,0
Kerala,Kochi,Klebsiella pneumoniae,Imipenem,2023-06-30,26.9,0
Kerala,Kochi,Klebsiella pneumoniae,Imipenem,2023-09-30,25.2,0
Kerala,Kochi,Klebsiella pneumoniae,Piperacillin-Tazobactam,2021-03-31,43.4,0
Kerala,Kochi,Klebsiella pneumoniae,Piperacillin-Tazobactam,2021-06-30,44.7,0
Kerala,Kochi,Klebsiella pneumoniae,Piperacillin-Tazobactam,2021-09-30,43.4,0
Kerala,Kochi,Klebsiella pneumoniae,Piperacillin-Tazobactam,2021-12-31,46.6,0
Kerala,Kochi,Klebsiella pneumoniae,Piperacillin-Tazobactam,2022-03-31,45.4,0
Kerala,Kochi,Klebsiella pneumoniae,Piperacillin-Tazobactam,2022-06-30,47.4,0
Kerala,Kochi,Klebsiella pneumoniae,Piperacillin-Tazobactam,2022-09-30,45.0,0
Kerala,Kochi,Klebsiella pneumoniae,Piperacillin-Tazobactam,2022-12-31,46.2,0
Kerala,Kochi,Klebsiella pneumoniae,Piperacillin-Tazobactam,2023-03-31,48.4,0
Kerala,Kochi,Klebsiella pneumoniae,Piperacillin-Tazobactam,2023-06-30,48.8,0
Kerala,Kochi,Klebsiella pneumoniae,Piperacillin-Tazobactam,2023-09-30,46.1,0
Kerala,Kochi,Pseudomonas aeruginosa,Amikacin,2021-03-31,25.4,0
Kerala,Kochi,Pseudomonas aeruginosa,Amikacin,2021-06-30,25.3,0
Kerala,Kochi,Pseudomonas aeruginosa,Amikacin,2021-09-30,24.7,0
Kerala,Kochi,Pseudomonas aeruginosa,Amikacin,2021-12-31,25.6,0
Kerala,Kochi,Pseudomonas aeruginosa,Amikacin,2022-03-31,26.4,0
Kerala,Kochi,Pseudomonas aeruginosa,Amikacin,2022-06-30,26.5,0
Kerala,Kochi,Pseudomonas aeruginosa,Amikacin,2022-09-30,25.8,0
Kerala,Kochi,Pseudomonas aeruginosa,Amikacin,2022-12-31,27.3,0
Kerala,Kochi,Pseudomonas aeruginosa,Amikacin,2023-03-31,26.9,0
Kerala,Kochi,Pseudomonas aeruginosa,Amikacin,2023-06-30,27.5,0
Kerala,Kochi,Pseudomonas aeruginosa,Amikacin,2023-09-30,27.1,0
Kerala,Kochi,Pseudomonas aeruginosa,Cefoperazone-Sulbactam,2021-03-31,31.3,0
Kerala,Kochi,Pseudomonas aeruginosa,Cefoperazone-Sulbactam,2021-06-30,31.4,0
Kerala,Kochi,Pseudomonas aeruginosa,Cefoperazone-Sulbactam,2021-09-30,30.6,0
Kerala,Kochi,Pseudomonas aeruginosa,Cefoperazone-Sulbactam,2021-12-31,31.7,0
Kerala,Kochi,Pseudomonas aeruginosa,Cefoperazone-Sulbactam,2022-03-31,31.6,0
Kerala,Kochi,Pseudomonas aeruginosa,Cefoperazone-Sulbactam,2022-06-30,33.1,0
Kerala,Kochi,Pseudomonas aeruginosa,Cefoperazone-Sulbactam,2022-09-30,31.7,0
Kerala,Kochi,Pseudomonas aeruginosa,Cefoperazone-Sulbactam,2022-12-31,32.8,0
Kerala,Kochi,Pseudomonas aeruginosa,Cefoperazone-Sulbactam,2023-03-31,33.3,0
Kerala,Kochi,Pseudomonas aeruginosa,Cefoperazone-Sulbactam,2023-06-30,34.7,0
Kerala,Kochi,Pseudomonas aeruginosa,Cefoperazone-Sulbactam,2023-09-30,32.4,0
Kerala,Kochi,Pseudomonas aeruginosa,Ceftriaxone,2021-03-31,52.8,0
Kerala,Kochi,Pseudomonas aeruginosa,Ceftriaxone,2021-06-30,55.3,0
Kerala,Kochi,Pseudomonas aeruginosa,Ceftriaxone,2021-09-30,54.1,0
Kerala,Kochi,Pseudomonas aeruginosa,Ceftriaxone,2021-12-31,55.6,0
Kerala,Kochi,Pseudomonas aeruginosa,Ceftriaxone,2022-03-31,54.1,0
Kerala,Kochi,Pseudomonas aeruginosa,Ceftriaxone,2022-06-30,56.5,0
Kerala,Kochi,Pseudomonas aeruginosa,Ceftriaxone,2022-09-30,55.4,0
Kerala,Kochi,Pseudomonas aeruginosa,Ceftriaxone,2022-12-31,55.5,0
Kerala,Kochi,Pseudomonas aeruginosa,Ceftriaxone,2023-03-31,57.7,0
Kerala,Kochi,Pseudomonas aeruginosa,Ceftriaxone,2023-06-30,59.2,0
Kerala,Kochi,Pseudomonas aeruginosa,Ceftriaxone,2023-09-30,58.1,0
Kerala,Kochi,Pseudomonas aeruginosa,Ciprofloxacin,2021-03-31,38.1,0
Kerala,Kochi,Pseudomonas aeruginosa,Ciprofloxacin,2021-06-30,39.8,0
Kerala,Kochi,Pseudomonas aeruginosa,Ciprofloxacin,2021-09-30,38.3,0
Kerala,Kochi,Pseudomonas aeruginosa,Ciprofloxacin,2021-12-31,39.6,0
Kerala,Kochi,Pseudomonas aeruginosa,Ciprofloxacin,2022-03-31,41.0,0
Kerala,Kochi,Pseudomonas aeruginosa,Ciprofloxacin,2022-06-30,41.8,0
Kerala,Kochi,Pseudomonas aeruginosa,Ciprofloxacin,2022-09-30,39.3,0
Kerala,Kochi,Pseudomonas aeruginosa,Ciprofloxacin,2022-12-31,42.1,0
Kerala,Kochi,Pseudomonas aeruginosa,Ciprofloxacin,2023-03-31,42.1,0
Kerala,Kochi,Pseudomonas aeruginosa,Ciprofloxacin,2023-06-30,44.0,0
Kerala,Kochi,Pseudomonas aeruginosa,Ciprofloxacin,2023-09-30,42.5,0
Kerala,Kochi,Pseudomonas aeruginosa,Colistin,2021-03-31,1.8,0
Kerala,Kochi,Pseudomonas aeruginosa,Colistin,2021-06-30,1.8,0
Kerala,Kochi,Pseudomonas aeruginosa,Colistin,2021-09-30,1.7,0
Kerala,Kochi,Pseudomonas aeruginosa,Colistin,2021-12-31,1.9,0
Kerala,Kochi,Pseudomonas aeruginosa,Colistin,2022-03-31,1.9,0
Kerala,Kochi,Pseudomonas aeruginosa,Colistin,2022-06-30,2.0,0
Kerala,Kochi,Pseudomonas aeruginosa,Colistin,2022-09-30,1.9,0
Kerala,Kochi,Pseudomonas aeruginosa,Colistin,2022-12-31,2.0,0
Kerala,Kochi,Pseudomonas aeruginosa,Colistin,2023-03-31,1.9,0
Kerala,Kochi,Pseudomonas aeruginosa,Colistin,2023-06-30,2.0,0
Kerala,Kochi,Pseudomonas aeruginosa,Colistin,2023-09-30,2.0,0
Kerala,Kochi,Pseudomonas aeruginosa,Gentamicin,2021-03-31,40.2,0
Kerala,Kochi,Pseudomonas aeruginosa,Gentamicin,2021-06-30,41.8,0
Kerala,Kochi,Pseudomonas aeruginosa,Gentamicin,2021-09-30,39.7,0
Kerala,Kochi,Pseudomonas aeruginosa,Gentamicin,2021-12-31,41.0,0
Kerala,Kochi,Pseudomonas aeruginosa,Gentamicin,2022-03-31,41.2,0
Kerala,Kochi,Pseudomonas aeruginosa,Gentamicin,2022-06-30,42.3,0
Kerala,Kochi,Pseudomonas aeruginosa,Gentamicin,2022-09-30,40.5,0
Kerala,Kochi,Pseudomonas aeruginosa,Gentamicin,2022-12-31,42.2,0
Kerala,Kochi,Pseudomonas aeruginosa,Gentamicin,2023-03-31,43.1,0
Kerala,Kochi,Pseudomonas aeruginosa,Gentamicin,2023-06-30,45.8,0
Kerala,Kochi,Pseudomonas aeruginosa,Gentamicin,2023-09-30,44.0,0
Kerala,Kochi,Pseudomonas aeruginosa,Imipenem,2021-03-31,20.2,0
Kerala,Kochi,Pseudomonas aeruginosa,Imipenem,2021-06-30,20.9,0
Kerala,Kochi,Pseudomonas aeruginosa,Imipenem,2021-09-30,20.7,0
Kerala,Kochi,Pseudomonas aeruginosa,Imipenem,2021-12-31,21.2,0
Kerala,Kochi,Pseudomonas aeruginosa,Imipenem,2022-03-31,20.7,0
Kerala,Kochi,Pseudomonas aeruginosa,Imipenem,2022-06-30,21.4,0
Kerala,Kochi,Pseudomonas aeruginosa,Imipenem,2022-09-30,21.2,0
Kerala,Kochi,Pseudomonas aeruginosa,Imipenem,2022-12-31,22.3,0
Kerala,Kochi,Pseudomonas aeruginosa,Imipenem,2023-03-31,21.9,0
Kerala,Kochi,Pseudomonas aeruginosa,Imipenem,2023-06-30,22.2,0
Kerala,Kochi,Pseudomonas aeruginosa,Imipenem,2023-09-30,21.6,0
Kerala,Kochi,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2021-03-31,25.5,0
Kerala,Kochi,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2021-06-30,25.1,0
Kerala,Kochi,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2021-09-30,24.8,0
Kerala,Kochi,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2021-12-31,25.3,0
Kerala,Kochi,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2022-03-31,26.5,0
Kerala,Kochi,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2022-06-30,27.3,0
Kerala,Kochi,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2022-09-30,25.4,0
Kerala,Kochi,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2022-12-31,26.6,0
Kerala,Kochi,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2023-03-31,27.1,0
Kerala,Kochi,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2023-06-30,28.1,0
Kerala,Kochi,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2023-09-30,26.4,0
Kerala,Kochi,Staphylococcus aureus,Ciprofloxacin,2021-03-31,53.1,0
Kerala,Kochi,Staphylococcus aureus,Ciprofloxacin,2021-06-30,53.6,0
Kerala,Kochi,Staphylococcus aureus,Ciprofloxacin,2021-09-30,54.5,0
Kerala,Kochi,Staphylococcus aureus,Ciprofloxacin,2021-12-31,56.1,0
Kerala,Kochi,Staphylococcus aureus,Ciprofloxacin,2022-03-31,56.6,0
Kerala,Kochi,Staphylococcus aureus,Ciprofloxacin,2022-06-30,56.9,0
Kerala,Kochi,Staphylococcus aureus,Ciprofloxacin,2022-09-30,56.7,0
Kerala,Kochi,Staphylococcus aureus,Ciprofloxacin,2022-12-31,59.4,0
Kerala,Kochi,Staphylococcus aureus,Ciprofloxacin,2023-03-31,57.5,0
Kerala,Kochi,Staphylococcus aureus,Ciprofloxacin,2023-06-30,59.4,0
Kerala,Kochi,Staphylococcus aureus,Ciprofloxacin,2023-09-30,57.9,0
Kerala,Kochi,Staphylococcus aureus,Clindamycin,2021-03-31,28.2,0
Kerala,Kochi,Staphylococcus aureus,Clindamycin,2021-06-30,29.0,0
Kerala,Kochi,Staphylococcus aureus,Clindamycin,2021-09-30,28.1,0
Kerala,Kochi,Staphylococcus aureus,Clindamycin,2021-12-31,29.4,0
Kerala,Kochi,Staphylococcus aureus,Clindamycin,2022-03-31,28.9,0
Kerala,Kochi,Staphylococcus aureus,Clindamycin,2022-06-30,29.7,0
Kerala,Kochi,Staphylococcus aureus,Clindamycin,2022-09-30,29.3,0
Kerala,Kochi,Staphylococcus aureus,Clindamycin,2022-12-31,31.3,0
Kerala,Kochi,Staphylococcus aureus,Clindamycin,2023-03-31,30.6,0
Kerala,Kochi,Staphylococcus aureus,Clindamycin,2023-06-30,31.5,0
Kerala,Kochi,Staphylococcus aureus,Clindamycin,2023-09-30,31.2,0
Kerala,Kochi,Staphylococcus aureus,Daptomycin,2021-03-31,0.9,0
Kerala,Kochi,Staphylococcus aureus,Daptomycin,2021-06-30,0.9,0
Kerala,Kochi,Staphylococcus aureus,Daptomycin,2021-09-30,0.9,0
Kerala,Kochi,Staphylococcus aureus,Daptomycin,2021-12-31,0.9,0
Kerala,Kochi,Staphylococcus aureus,Daptomycin,2022-03-31,0.9,0
Kerala,Kochi,Staphylococcus aureus,Daptomycin,2022-06-30,0.9,0
Kerala,Kochi,Staphylococcus aureus,Daptomycin,2022-09-30,0.9,0
Kerala,Kochi,Staphylococcus aureus,Daptomycin,2022-12-31,1.0,0
Kerala,Kochi,Staphylococcus aureus,Daptomycin,2023-03-31,1.0,0
Kerala,Kochi,Staphylococcus aureus,Daptomycin,2023-06-30,1.0,0
Kerala,Kochi,Staphylococcus aureus,Daptomycin,2023-09-30,1.0,0
Kerala,Kochi,Staphylococcus aureus,Gentamicin,2021-03-31,35.5,0
Kerala,Kochi,Staphylococcus aureus,Gentamicin,2021-06-30,37.5,0
Kerala,Kochi,Staphylococcus aureus,Gentamicin,2021-09-30,36.4,0
Kerala,Kochi,Staphylococcus aureus,Gentamicin,2021-12-31,37.5,0
Kerala,Kochi,Staphylococcus aureus,Gentamicin,2022-03-31,37.2,0
Kerala,Kochi,Staphylococcus aureus,Gentamicin,2022-06-30,38.2,0
Kerala,Kochi,Staphylococcus aureus,Gentamicin,2022-09-30,38.1,0
Kerala,Kochi,Staphylococcus aureus,Gentamicin,2022-12-31,37.7,0
Kerala,Kochi,Staphylococcus aureus,Gentamicin,2023-03-31,38.3,0
Kerala,Kochi,Staphylococcus aureus,Gentamicin,2023-06-30,40.8,0
Kerala,Kochi,Staphylococcus aureus,Gentamicin,2023-09-30,38.3,0
Kerala,Kochi,Staphylococcus aureus,Linezolid,2021-03-31,1.0,0
Kerala,Kochi,Staphylococcus aureus,Linezolid,2021-06-30,1.0,0
Kerala,Kochi,Staphylococcus aureus,Linezolid,2021-09-30,1.0,0
Kerala,Kochi,Staphylococcus aureus,Linezolid,2021-12-31,1.0,0
Kerala,Kochi,Staphylococcus aureus,Linezolid,2022-03-31,1.0,0
Kerala,Kochi,Staphylococcus aureus,Linezolid,2022-06-30,1.1,0
Kerala,Kochi,Staphylococcus aureus,Linezolid,2022-09-30,1.0,0
